date,home_team,away_team,home_goals_scored_avg,home_goals_conceded_avg,home_win_rate,home_draw_rate,home_form_points,home_games_played,home_rank,away_goals_scored_avg,away_goals_conceded_avg,away_win_rate,away_draw_rate,away_form_points,away_games_played,away_rank,rank_diff,goal_avg_diff,form_diff,home_goals,away_goals,outcome
2022-02-06,Senegal,Egypt,0.8,1.1,0.2,0.3,0.9,10,20,1.0,1.3,0.3,0.2,1.1,10,45,25,-0.19999999999999996,-0.20000000000000007,0,0,1
2022-03-24,Australia,Japan,0.5,0.7,0.2,0.4,1.0,10,37,1.3,0.8,0.5,0.2,1.7,10,23,-14,-0.8,-0.7,0,2,0
2022-03-24,Paraguay,Ecuador,0.1,1.2,0.0,0.4,0.4,10,50,1.3,1.2,0.3,0.3,1.2,10,44,-6,-1.2,-0.7999999999999999,3,1,2
2022-03-24,Mexico,United States,1.3,1.4,0.3,0.2,1.1,10,12,1.1,0.6,0.7,0.1,2.2,10,100,88,0.19999999999999996,-1.1,0,0,1
2022-03-24,South Korea,Iran,1.1,1.2,0.4,0.3,1.5,10,100,1.2,0.8,0.5,0.3,1.8,10,100,0,-0.09999999999999987,-0.30000000000000004,2,0,2
2022-03-25,Egypt,Senegal,1.0,1.0,0.3,0.3,1.2,10,34,0.7,0.9,0.2,0.4,1.0,10,18,-16,0.30000000000000004,0.19999999999999996,1,0,2
2022-03-26,England,Switzerland,1.2,0.7,0.6,0.2,2.0,10,5,1.3,1.5,0.1,0.6,0.9,10,14,9,-0.10000000000000009,1.1,2,1,2
2022-03-27,United States,Panama,0.8,0.4,0.6,0.2,2.0,10,100,1.0,2.0,0.2,0.3,0.9,10,63,-37,-0.19999999999999996,1.1,5,1,2
2022-03-29,France,South Africa,2.0,1.2,0.7,0.3,2.4,10,3,0.5,0.8,0.2,0.4,1.0,10,68,65,1.5,1.4,5,0,2
2022-03-29,Austria,Scotland,0.7,1.2,0.2,0.3,0.9,10,30,0.7,2.2,0.1,0.3,0.6,10,40,10,0.0,0.30000000000000004,2,2,1
2022-03-29,Netherlands,Germany,1.5,0.9,0.4,0.4,1.6,10,10,1.6,2.4,0.2,0.4,1.0,10,11,1,-0.10000000000000009,0.6000000000000001,1,1,1
2022-03-29,Saudi Arabia,Australia,0.8,0.9,0.4,0.2,1.4,10,53,0.5,0.9,0.2,0.3,0.9,10,37,-16,0.30000000000000004,0.4999999999999999,1,0,2
2022-03-29,Senegal,Egypt,0.5,1.0,0.1,0.4,0.7,10,18,1.1,0.9,0.4,0.3,1.5,10,34,16,-0.6000000000000001,-0.8,1,0,2
2022-03-29,Ecuador,Argentina,0.8,1.4,0.2,0.3,0.9,10,44,1.2,0.1,0.7,0.3,2.4,10,4,-40,-0.3999999999999999,-1.5,1,1,1
2022-03-30,Panama,Canada,1.1,2.4,0.2,0.3,0.9,10,63,1.9,0.8,0.6,0.2,2.0,10,33,-30,-0.7999999999999998,-1.1,1,0,2
2022-06-01,Australia,Jordan,0.4,0.8,0.2,0.3,0.9,10,42,0.8,1.4,0.3,0.1,1.0,10,91,49,-0.4,-0.09999999999999998,2,1,2
2022-06-01,United States,Morocco,1.2,0.5,0.6,0.2,2.0,10,100,1.5,0.6,0.7,0.1,2.2,10,24,-76,-0.30000000000000004,-0.20000000000000018,3,0,2
2022-06-02,Spain,Portugal,1.7,1.0,0.3,0.5,1.4,10,7,1.6,1.1,0.4,0.3,1.5,10,8,1,0.09999999999999987,-0.10000000000000009,1,1,1
2022-06-02,Japan,Paraguay,1.3,0.6,0.6,0.1,1.9,10,23,0.4,1.3,0.1,0.3,0.6,10,50,27,0.9,1.2999999999999998,4,1,2
2022-06-02,South Korea,Brazil,1.2,1.2,0.4,0.3,1.5,10,100,1.5,0.5,0.5,0.4,1.9,10,1,-99,-0.30000000000000004,-0.3999999999999999,1,5,0
2022-06-02,Mexico,Uruguay,1.1,1.1,0.3,0.3,1.2,10,9,0.4,0.9,0.3,0.3,1.2,10,13,4,0.7000000000000001,0.0,0,3,0
2022-06-03,Croatia,Austria,1.6,2.1,0.3,0.0,0.9,10,16,0.9,1.1,0.2,0.4,1.0,10,34,18,0.7000000000000001,-0.09999999999999998,0,3,0
2022-06-03,Belgium,Netherlands,1.9,1.2,0.6,0.1,1.9,10,2,1.6,0.9,0.4,0.5,1.7,10,10,8,0.2999999999999998,0.19999999999999996,1,4,0
2022-06-05,Saudi Arabia,Colombia,0.9,0.6,0.5,0.2,1.7,10,49,0.3,0.6,0.0,0.7,0.7,10,17,-32,0.6000000000000001,1.0,0,1,0
2022-06-05,United States,Uruguay,1.4,0.5,0.6,0.2,2.0,10,100,0.7,0.9,0.4,0.2,1.4,10,13,-87,0.7,0.6000000000000001,0,0,1
2022-06-05,Sweden,Norway,0.9,1.6,0.3,0.1,1.0,10,19,1.4,1.4,0.2,0.5,1.1,10,41,22,-0.4999999999999999,-0.10000000000000009,1,2,0
2022-06-05,Portugal,Switzerland,1.7,1.2,0.4,0.3,1.5,10,8,1.4,1.7,0.1,0.5,0.8,10,14,6,0.30000000000000004,0.7,4,0,2
2022-06-05,Mexico,Ecuador,0.8,1.4,0.2,0.3,0.9,10,9,0.9,1.3,0.2,0.4,1.0,10,46,37,-0.09999999999999998,-0.09999999999999998,0,0,1
2022-06-06,Croatia,France,1.4,2.0,0.3,0.0,0.9,10,16,2.3,1.1,0.7,0.3,2.4,10,3,-13,-0.8999999999999999,-1.5,1,1,1
2022-06-06,Japan,Brazil,1.6,0.6,0.7,0.0,2.1,10,23,1.8,0.6,0.5,0.4,1.9,10,1,-22,-0.19999999999999996,0.20000000000000018,0,1,0
2022-06-07,Germany,England,1.4,2.3,0.1,0.5,0.8,10,12,1.1,0.8,0.6,0.2,2.0,10,5,-7,0.2999999999999998,-1.2,1,1,1
2022-06-09,Morocco,South Africa,1.4,0.9,0.6,0.1,1.9,10,24,0.4,1.1,0.2,0.4,1.0,10,69,45,0.9999999999999999,0.8999999999999999,2,1,2
2022-06-09,Canada,Curaçao,1.8,0.9,0.5,0.2,1.7,10,38,0.778,1.222,0.222,0.222,0.889,9,100,62,1.022,0.8109999999999999,4,0,2
2022-06-09,Switzerland,Spain,1.3,2.0,0.1,0.4,0.7,10,14,1.7,1.0,0.3,0.5,1.4,10,7,-7,-0.3999999999999999,-0.7,0,1,0
2022-06-10,Austria,France,1.0,1.1,0.2,0.4,1.0,10,34,2.3,1.2,0.6,0.4,2.2,10,3,-31,-1.2999999999999998,-1.2000000000000002,1,1,1
2022-06-10,South Korea,Paraguay,1.2,1.6,0.4,0.2,1.4,10,100,0.5,1.5,0.1,0.3,0.6,10,50,-50,0.7,0.7999999999999999,2,2,1
2022-06-10,Japan,Ghana,1.4,0.7,0.6,0.0,1.8,10,23,1.0,0.9,0.3,0.3,1.2,10,60,37,0.3999999999999999,0.6000000000000001,4,1,2
2022-06-11,Uruguay,Panama,0.7,0.8,0.4,0.3,1.5,10,13,1.0,1.8,0.3,0.3,1.2,10,61,48,-0.30000000000000004,0.30000000000000004,5,0,2
2022-06-12,Switzerland,Portugal,1.2,1.9,0.1,0.4,0.7,10,14,1.8,1.2,0.4,0.3,1.5,10,8,-6,-0.6000000000000001,-0.8,1,0,2
2022-06-12,Norway,Sweden,1.2,1.4,0.2,0.5,1.1,10,41,1.0,1.7,0.3,0.1,1.0,10,19,-22,0.19999999999999996,0.10000000000000009,3,2,2
2022-06-12,Iran,Algeria,1.2,1.0,0.5,0.2,1.7,10,100,1.9,0.6,0.7,0.3,2.4,10,44,-56,-0.7,-0.7,1,2,0
2022-06-13,France,Croatia,2.0,1.1,0.5,0.5,2.0,10,3,1.3,2.0,0.2,0.1,0.7,10,16,13,0.7,1.3,0,1,0
2022-06-14,Japan,Tunisia,1.8,0.7,0.7,0.0,2.1,10,23,0.8,1.2,0.3,0.1,1.0,10,35,12,1.0,1.1,0,3,0
2022-06-14,South Korea,Egypt,1.4,1.5,0.4,0.3,1.5,10,100,1.0,0.8,0.4,0.3,1.5,10,32,-68,0.3999999999999999,0.0,4,1,2
2022-07-27,Japan,South Korea,1.7,1.0,0.6,0.0,1.8,10,24,1.7,1.6,0.4,0.3,1.5,10,100,76,0.0,0.30000000000000004,3,0,2
2022-08-31,Mexico,Paraguay,0.6,1.3,0.1,0.4,0.7,10,12,0.7,1.6,0.1,0.4,0.7,10,50,38,-0.09999999999999998,0.0,0,1,0
2022-09-22,Australia,New Zealand,0.5,0.8,0.3,0.2,1.1,10,39,0.7,1.9,0.1,0.1,0.4,10,103,64,-0.19999999999999996,0.7000000000000001,1,0,2
2022-09-22,France,Austria,1.9,1.2,0.4,0.5,1.7,10,4,1.1,1.1,0.2,0.5,1.1,10,33,29,0.7999999999999998,0.5999999999999999,2,0,2
2022-09-23,Japan,United States,2.0,0.8,0.7,0.0,2.1,10,24,1.3,0.5,0.5,0.3,1.8,10,100,76,0.7,0.30000000000000004,2,0,2
2022-09-23,Brazil,Ghana,1.7,0.5,0.5,0.4,1.9,10,1,1.1,1.3,0.3,0.2,1.1,10,60,59,0.5999999999999999,0.7999999999999998,3,0,2
2022-09-23,Canada,Qatar,1.9,0.9,0.5,0.2,1.7,10,43,1.0,2.0,0.1,0.2,0.5,10,48,5,0.8999999999999999,1.2,2,0,2
2022-09-23,Iran,Uruguay,1.3,0.9,0.5,0.2,1.7,10,100,1.1,0.8,0.4,0.3,1.5,10,13,-87,0.19999999999999996,0.19999999999999996,1,0,2
2022-09-23,Saudi Arabia,Ecuador,0.6,0.5,0.4,0.2,1.4,10,53,0.9,1.2,0.2,0.5,1.1,10,44,-9,-0.30000000000000004,0.2999999999999998,0,0,1
2022-09-24,Spain,Switzerland,1.7,0.9,0.4,0.4,1.6,10,6,1.3,1.8,0.2,0.4,1.0,10,16,10,0.3999999999999999,0.6000000000000001,1,2,0
2022-09-25,New Zealand,Australia,0.7,2.0,0.1,0.0,0.3,10,103,0.6,0.7,0.4,0.2,1.4,10,39,-64,0.09999999999999998,-1.0999999999999999,0,2,0
2022-09-25,Austria,Croatia,1.1,1.3,0.2,0.4,1.0,10,33,1.2,1.9,0.2,0.1,0.7,10,15,-18,-0.09999999999999987,0.30000000000000004,1,3,0
2022-09-25,Netherlands,Belgium,1.6,0.8,0.4,0.5,1.7,10,8,1.9,1.5,0.6,0.0,1.8,10,2,-6,-0.2999999999999998,-0.10000000000000009,1,0,2
2022-09-26,England,Germany,1.0,0.8,0.5,0.3,1.8,10,5,1.3,2.0,0.1,0.6,0.9,10,11,6,-0.30000000000000004,0.9,3,3,1
2022-09-27,Saudi Arabia,United States,0.6,0.5,0.4,0.2,1.4,10,53,1.2,0.7,0.4,0.3,1.5,10,100,47,-0.6,-0.10000000000000009,0,0,1
2022-09-27,Paraguay,Morocco,0.8,1.5,0.2,0.4,1.0,10,50,1.6,0.9,0.7,0.1,2.2,10,23,-27,-0.8,-1.2000000000000002,0,0,1
2022-09-27,Mexico,Colombia,0.6,1.3,0.1,0.4,0.7,10,12,0.3,0.4,0.1,0.7,1.0,10,17,5,0.3,-0.30000000000000004,2,3,0
2022-09-27,Portugal,Spain,1.8,1.2,0.4,0.3,1.5,10,9,1.2,1.1,0.3,0.4,1.3,10,6,-3,0.6000000000000001,0.19999999999999996,0,1,0
2022-09-27,Ecuador,Japan,0.8,1.1,0.2,0.5,1.1,10,44,1.9,0.8,0.7,0.0,2.1,10,24,-20,-1.0999999999999999,-1.0,0,0,1
2022-09-27,Canada,Uruguay,1.7,0.8,0.5,0.2,1.7,10,43,1.1,0.9,0.4,0.2,1.4,10,13,-30,0.5999999999999999,0.30000000000000004,0,2,0
2022-09-27,Brazil,Tunisia,1.9,0.4,0.6,0.3,2.1,10,1,0.9,0.9,0.4,0.1,1.3,10,30,29,0.9999999999999999,0.8,5,1,2
2022-09-27,Iran,Senegal,1.3,0.8,0.6,0.1,1.9,10,100,0.4,0.8,0.2,0.3,0.9,10,18,-82,0.9,0.9999999999999999,1,1,1
2022-11-07,Qatar,Panama,1.0,2.1,0.1,0.2,0.5,10,50,0.8,2.2,0.2,0.3,0.9,10,60,10,0.19999999999999996,-0.4,2,1,2
2022-11-09,Mexico,Iraq,0.7,1.5,0.1,0.3,0.6,10,13,0.5,1.3,0.3,0.2,1.1,10,68,55,0.19999999999999996,-0.5000000000000001,4,0,2
2022-11-10,Saudi Arabia,Panama,0.5,0.5,0.3,0.3,1.2,10,51,0.9,2.4,0.2,0.2,0.8,10,60,9,-0.4,0.3999999999999999,1,1,1
2022-11-12,Iraq,Ecuador,0.3,1.6,0.2,0.2,0.8,10,68,0.8,0.8,0.2,0.6,1.2,10,44,-24,-0.5,-0.3999999999999999,0,0,1
2022-11-16,Iran,Tunisia,1.3,0.7,0.6,0.2,2.0,10,100,1.0,1.3,0.4,0.1,1.3,10,30,-70,0.30000000000000004,0.7,0,2,0
2022-11-16,Mexico,Sweden,1.0,1.4,0.2,0.2,0.8,10,13,1.2,1.8,0.3,0.1,1.0,10,25,12,-0.19999999999999996,-0.19999999999999996,1,2,0
2022-11-16,Saudi Arabia,Croatia,0.3,0.6,0.2,0.4,1.0,10,51,1.4,1.8,0.3,0.1,1.0,10,12,-39,-1.0999999999999999,0.0,0,1,0
2022-11-17,Japan,Canada,1.9,0.7,0.7,0.1,2.2,10,24,1.7,0.9,0.5,0.2,1.7,10,41,17,0.19999999999999996,0.5000000000000002,1,2,0
2022-11-17,Jordan,Spain,0.9,1.5,0.3,0.1,1.0,10,84,1.3,1.1,0.4,0.3,1.5,10,7,-77,-0.4,-0.5,1,3,0
2022-11-17,Switzerland,Ghana,1.2,1.6,0.3,0.3,1.2,10,15,1.0,1.5,0.3,0.1,1.0,10,61,46,0.19999999999999996,0.19999999999999996,0,2,0
2022-11-18,Egypt,Belgium,0.8,1.0,0.3,0.3,1.2,10,39,1.7,1.1,0.6,0.0,1.8,10,2,-37,-0.8999999999999999,-0.6000000000000001,2,1,2
2022-11-19,Colombia,Paraguay,0.6,0.6,0.2,0.6,1.2,10,17,0.8,1.3,0.2,0.5,1.1,10,47,30,-0.20000000000000007,0.09999999999999987,2,0,2
2022-11-19,Sweden,Algeria,1.3,1.7,0.4,0.1,1.3,10,25,2.0,0.7,0.7,0.3,2.4,10,37,12,-0.7,-1.0999999999999999,2,0,2
2022-11-20,Qatar,Ecuador,1.1,1.7,0.2,0.2,0.8,10,50,0.6,0.8,0.1,0.7,1.0,10,44,-6,0.5000000000000001,-0.19999999999999996,0,2,0
2022-11-21,Senegal,Netherlands,0.5,0.8,0.2,0.4,1.0,10,18,1.7,0.7,0.5,0.5,2.0,10,8,-10,-1.2,-1.0,0,2,0
2022-11-21,England,Iran,1.2,0.8,0.5,0.4,1.9,10,5,1.1,0.8,0.5,0.2,1.7,10,100,95,0.09999999999999987,0.19999999999999996,6,2,2
2022-11-22,France,Australia,2.0,1.2,0.4,0.5,1.7,10,4,0.8,0.7,0.5,0.1,1.6,10,38,34,1.2,0.09999999999999987,4,1,2
2022-11-22,Argentina,Saudi Arabia,1.2,0.2,0.6,0.4,2.2,10,3,0.2,0.7,0.1,0.4,0.7,10,51,48,1.0,1.5000000000000002,1,2,0
2022-11-23,Belgium,Canada,1.5,1.3,0.5,0.0,1.5,10,2,1.8,0.8,0.6,0.2,2.0,10,41,39,-0.30000000000000004,-0.5,1,0,2
2022-11-23,Germany,Japan,1.4,2.1,0.1,0.6,0.9,10,11,1.8,0.8,0.6,0.1,1.9,10,24,13,-0.40000000000000013,-0.9999999999999999,1,2,0
2022-11-23,Morocco,Croatia,1.5,0.9,0.6,0.2,2.0,10,22,1.4,1.6,0.4,0.1,1.3,10,12,-10,0.10000000000000009,0.7,0,0,1
2022-11-24,Uruguay,South Korea,1.2,0.9,0.4,0.2,1.4,10,14,1.5,1.6,0.4,0.3,1.5,10,100,86,-0.30000000000000004,-0.10000000000000009,0,0,1
2022-11-24,Portugal,Ghana,1.5,1.1,0.3,0.3,1.2,10,9,1.0,1.5,0.3,0.1,1.0,10,61,52,0.5,0.19999999999999996,3,2,2
2022-11-25,Qatar,Senegal,1.0,1.7,0.2,0.2,0.8,10,50,0.5,0.9,0.2,0.4,1.0,10,18,-32,0.5,-0.19999999999999996,1,3,0
2022-11-25,Netherlands,Ecuador,1.9,0.7,0.6,0.4,2.2,10,8,0.8,0.7,0.2,0.7,1.3,10,44,36,1.0999999999999999,0.9000000000000001,1,1,1
2022-11-25,England,United States,1.8,1.0,0.6,0.3,2.1,10,5,1.1,0.6,0.4,0.3,1.5,10,100,95,0.7,0.6000000000000001,0,0,1
2022-11-26,Argentina,Mexico,1.2,0.4,0.5,0.4,1.9,10,3,0.9,1.3,0.2,0.2,0.8,10,13,10,0.29999999999999993,1.0999999999999999,2,0,2
2022-11-26,Tunisia,Australia,1.2,1.2,0.5,0.1,1.6,10,30,0.9,1.0,0.5,0.1,1.6,10,38,8,0.29999999999999993,0.0,0,1,0
2022-11-27,Croatia,Canada,1.2,1.3,0.4,0.2,1.4,10,12,1.7,0.8,0.6,0.1,1.9,10,41,29,-0.5,-0.5,4,1,2
2022-11-27,Spain,Germany,1.6,1.2,0.5,0.2,1.7,10,7,1.4,2.2,0.1,0.5,0.8,10,11,4,0.20000000000000018,0.8999999999999999,1,1,1
2022-11-27,Belgium,Morocco,1.2,1.3,0.5,0.0,1.5,10,2,1.2,0.8,0.5,0.3,1.8,10,22,20,0.0,-0.30000000000000004,0,2,0
2022-11-28,Brazil,Switzerland,2.4,0.4,0.7,0.3,2.4,10,1,1.1,1.6,0.3,0.3,1.2,10,15,14,1.2999999999999998,1.2,1,0,2
2022-11-28,South Korea,Ghana,1.3,1.5,0.3,0.4,1.3,10,100,0.7,1.7,0.2,0.1,0.7,10,61,-39,0.6000000000000001,0.6000000000000001,2,3,0
2022-11-28,Portugal,Uruguay,1.8,1.3,0.4,0.2,1.4,10,9,1.2,0.9,0.4,0.2,1.4,10,14,5,0.6000000000000001,0.0,2,0,2
2022-11-29,Ecuador,Senegal,0.9,0.8,0.2,0.7,1.3,10,44,0.7,1.0,0.2,0.4,1.0,10,18,-26,0.20000000000000007,0.30000000000000004,1,2,0
2022-11-29,Qatar,Netherlands,0.8,1.7,0.2,0.1,0.7,10,50,1.9,0.7,0.6,0.4,2.2,10,8,-42,-1.0999999999999999,-1.5000000000000002,0,2,0
2022-11-29,Iran,United States,1.1,1.4,0.4,0.2,1.4,10,100,1.1,0.5,0.4,0.4,1.6,10,100,0,0.0,-0.20000000000000018,0,1,0
2022-11-30,Saudi Arabia,Mexico,0.4,0.8,0.2,0.3,0.9,10,51,0.9,1.3,0.2,0.2,0.8,10,13,-38,-0.5,0.09999999999999998,1,2,0
2022-11-30,Tunisia,France,1.0,1.3,0.4,0.1,1.3,10,30,2.2,1.1,0.5,0.4,1.9,10,4,-26,-1.2000000000000002,-0.5999999999999999,1,0,2
2022-12-01,Canada,Morocco,1.7,1.1,0.6,0.0,1.8,10,41,1.3,0.8,0.5,0.3,1.8,10,22,-19,0.3999999999999999,0.0,1,2,0
2022-12-01,Croatia,Belgium,1.6,1.3,0.5,0.2,1.7,10,12,1.1,1.3,0.5,0.0,1.5,10,2,-10,0.5,0.19999999999999996,0,0,1
2022-12-01,Japan,Spain,1.8,0.9,0.6,0.1,1.9,10,24,1.2,1.0,0.4,0.3,1.5,10,7,-17,0.6000000000000001,0.3999999999999999,2,1,2
2022-12-02,Ghana,Uruguay,0.9,1.8,0.3,0.0,0.9,10,61,1.2,0.8,0.4,0.2,1.4,10,14,-47,-0.29999999999999993,-0.4999999999999999,0,2,0
2022-12-02,South Korea,Portugal,1.5,1.5,0.3,0.4,1.3,10,100,1.8,0.9,0.5,0.2,1.7,10,9,-91,-0.30000000000000004,-0.3999999999999999,2,1,2
2022-12-03,Netherlands,United States,1.8,0.6,0.6,0.4,2.2,10,8,1.0,0.5,0.4,0.4,1.6,10,100,92,0.8,0.6000000000000001,3,1,2
2022-12-03,Argentina,Australia,1.1,0.4,0.5,0.4,1.9,10,3,0.9,1.0,0.5,0.1,1.6,10,38,35,0.20000000000000007,0.2999999999999998,2,1,2
2022-12-04,England,Senegal,1.6,0.9,0.5,0.4,1.9,10,5,0.9,1.0,0.3,0.4,1.3,10,18,13,0.7000000000000001,0.5999999999999999,3,0,2
2022-12-05,Japan,Croatia,1.8,1.0,0.6,0.1,1.9,10,24,1.6,1.2,0.5,0.3,1.8,10,12,-12,0.19999999999999996,0.09999999999999987,1,1,1
2022-12-05,Brazil,South Korea,2.5,0.4,0.8,0.2,2.6,10,1,1.7,1.6,0.4,0.3,1.5,10,100,99,0.8,1.1,4,1,2
2022-12-06,Portugal,Switzerland,1.7,0.9,0.5,0.1,1.6,10,9,1.0,1.6,0.3,0.2,1.1,10,15,6,0.7,0.5,6,1,2
2022-12-06,Morocco,Spain,1.1,0.9,0.5,0.3,1.8,10,22,1.2,1.1,0.4,0.2,1.4,10,7,-15,-0.09999999999999987,0.40000000000000013,0,0,1
2022-12-09,Croatia,Brazil,1.4,1.2,0.4,0.4,1.6,10,12,2.5,0.4,0.8,0.2,2.6,10,1,-11,-1.1,-1.0,1,1,1
2022-12-09,Netherlands,Argentina,1.9,0.5,0.7,0.3,2.4,10,8,1.2,0.4,0.6,0.3,2.1,10,3,-5,0.7,0.2999999999999998,2,2,1
2022-12-10,Morocco,Portugal,1.0,0.9,0.4,0.4,1.6,10,22,2.3,0.9,0.6,0.1,1.9,10,9,-13,-1.2999999999999998,-0.2999999999999998,1,0,2
2022-12-10,England,France,1.9,0.7,0.6,0.4,2.2,10,5,1.9,0.9,0.5,0.3,1.8,10,4,-1,0.0,0.40000000000000013,1,2,0
2022-12-13,Argentina,Croatia,1.3,0.6,0.5,0.4,1.9,10,3,1.2,0.8,0.4,0.5,1.7,10,12,9,0.10000000000000009,0.19999999999999996,3,0,2
2022-12-14,France,Morocco,2.0,0.9,0.6,0.2,2.0,10,4,0.9,0.7,0.5,0.3,1.8,10,22,18,1.1,0.19999999999999996,2,0,2
2022-12-17,Croatia,Morocco,1.2,0.8,0.4,0.5,1.7,10,12,0.8,0.9,0.4,0.3,1.5,10,22,10,0.3999999999999999,0.19999999999999996,2,1,2
2022-12-18,Argentina,France,1.6,0.6,0.6,0.3,2.1,10,3,1.9,0.7,0.6,0.2,2.0,10,4,1,-0.2999999999999998,0.10000000000000009,3,3,1
2023-01-09,Iraq,Saudi Arabia,0.3,1.6,0.2,0.2,0.8,10,68,0.5,0.9,0.2,0.3,0.9,10,49,-19,-0.2,-0.09999999999999998,2,0,2
2023-01-16,Iraq,Qatar,0.3,1.5,0.2,0.2,0.8,10,68,0.8,1.8,0.2,0.1,0.7,10,60,-8,-0.5,0.10000000000000009,2,1,2
2023-01-28,United States,Colombia,1.0,0.8,0.3,0.4,1.3,10,100,0.7,0.5,0.3,0.5,1.4,10,17,-83,0.30000000000000004,-0.09999999999999987,0,0,1
2023-03-23,Argentina,Panama,1.6,0.9,0.5,0.4,1.9,10,2,1.0,2.2,0.2,0.3,0.9,10,61,59,0.6000000000000001,0.9999999999999999,2,0,2
2023-03-24,Australia,Ecuador,0.9,1.2,0.4,0.1,1.3,10,27,0.7,0.8,0.1,0.7,1.0,10,41,14,0.20000000000000007,0.30000000000000004,3,1,2
2023-03-24,Japan,Uruguay,1.5,1.0,0.5,0.2,1.7,10,20,1.3,0.4,0.5,0.2,1.7,10,16,-4,0.19999999999999996,0.0,1,1,1
2023-03-24,South Korea,Colombia,1.7,1.9,0.4,0.2,1.4,10,100,0.6,0.4,0.3,0.5,1.4,10,17,-83,1.1,0.0,2,2,1
2023-03-24,France,Netherlands,2.0,0.9,0.5,0.3,1.8,10,3,1.9,0.7,0.6,0.4,2.2,10,6,3,0.10000000000000009,-0.40000000000000013,4,0,2
2023-03-24,Sweden,Belgium,1.5,1.4,0.5,0.1,1.6,10,23,0.9,1.2,0.4,0.1,1.3,10,4,-19,0.6,0.30000000000000004,0,3,0
2023-03-25,Spain,Norway,1.1,0.9,0.4,0.3,1.5,10,10,1.4,1.6,0.2,0.5,1.1,10,43,33,-0.2999999999999998,0.3999999999999999,3,0,2
2023-03-25,Curaçao,Canada,0.7,1.5,0.2,0.2,0.8,10,100,1.4,1.2,0.5,0.0,1.5,10,53,-47,-0.7,-0.7,0,2,0
2023-03-25,Morocco,Brazil,0.8,0.9,0.4,0.3,1.5,10,11,2.5,0.5,0.7,0.3,2.4,10,1,-10,-1.7,-0.8999999999999999,2,1,2
2023-03-28,Argentina,Curaçao,1.7,0.9,0.5,0.4,1.9,10,2,0.6,1.5,0.2,0.2,0.8,10,100,98,1.1,1.0999999999999999,7,0,2
2023-03-28,Australia,Ecuador,1.1,1.1,0.5,0.1,1.6,10,27,0.7,1.0,0.1,0.6,0.9,10,41,14,0.40000000000000013,0.7000000000000001,1,2,0
2023-03-28,Germany,Belgium,1.4,2.2,0.1,0.5,0.8,10,14,1.0,1.2,0.4,0.1,1.3,10,4,-10,0.3999999999999999,-0.5,2,3,0
2023-03-28,Japan,Colombia,1.6,1.0,0.5,0.3,1.8,10,20,0.8,0.6,0.3,0.5,1.4,10,17,-3,0.8,0.40000000000000013,1,2,0
2023-03-28,South Korea,Uruguay,1.6,2.1,0.3,0.3,1.2,10,100,1.4,0.4,0.5,0.3,1.8,10,16,-84,0.20000000000000018,-0.6000000000000001,1,2,0
2023-03-28,Scotland,Spain,0.9,2.3,0.1,0.4,0.7,10,42,1.3,0.7,0.5,0.3,1.8,10,10,-32,-0.4,-1.1,2,0,2
2023-04-19,United States,Mexico,1.0,0.6,0.3,0.5,1.4,10,100,1.0,1.2,0.3,0.2,1.1,10,15,-85,0.0,0.2999999999999998,1,1,1
2023-06-14,Netherlands,Croatia,1.8,1.0,0.6,0.3,2.1,10,6,1.3,0.8,0.5,0.4,1.9,10,7,1,0.5,0.20000000000000018,2,4,0
2023-06-15,Argentina,Australia,2.4,0.9,0.6,0.3,2.1,10,1,1.2,1.3,0.5,0.0,1.5,10,29,28,1.2,0.6000000000000001,2,0,2
2023-06-15,Panama,Canada,0.7,2.1,0.2,0.2,0.8,10,58,1.4,1.1,0.5,0.0,1.5,10,47,-11,-0.7,-0.7,0,2,0
2023-06-15,United States,Mexico,1.1,0.7,0.3,0.5,1.4,10,100,1.0,1.3,0.2,0.3,0.9,10,15,-85,0.10000000000000009,0.4999999999999999,3,0,2
2023-06-16,Colombia,Iraq,1.0,0.7,0.4,0.4,1.6,10,17,0.4,1.6,0.2,0.2,0.8,10,67,50,0.6,0.8,1,0,2
2023-06-16,Sweden,New Zealand,1.3,1.6,0.4,0.1,1.3,10,22,0.6,1.9,0.1,0.0,0.3,10,100,78,0.7000000000000001,1.0,4,1,2
2023-06-17,Norway,Scotland,1.3,1.7,0.2,0.5,1.1,10,44,1.1,1.9,0.2,0.4,1.0,10,36,-8,0.19999999999999996,0.10000000000000009,1,2,0
2023-06-17,Belgium,Austria,1.2,1.4,0.4,0.1,1.3,10,4,1.0,1.5,0.1,0.4,0.7,10,32,28,0.19999999999999996,0.6000000000000001,1,1,1
2023-06-17,Portugal,Bosnia and Herzegovina,2.0,0.9,0.5,0.1,1.6,10,9,0.6,1.0,0.2,0.3,0.9,10,57,48,1.4,0.7000000000000001,3,0,2
2023-06-17,South Africa,Morocco,0.4,1.2,0.2,0.3,0.9,10,66,1.0,0.7,0.5,0.3,1.8,10,11,-55,-0.6,-0.9,2,1,2
2023-06-18,Croatia,Spain,1.6,1.0,0.5,0.4,1.9,10,7,1.2,0.9,0.4,0.3,1.5,10,10,3,0.40000000000000013,0.3999999999999999,0,0,1
2023-06-18,United States,Canada,0.9,0.6,0.3,0.5,1.4,10,100,1.4,1.1,0.5,0.0,1.5,10,47,-53,-0.4999999999999999,-0.10000000000000009,2,0,2
